Date,Category,Sales
2024-02-09,Home & Kitchen,569.0
2024-02-10,Electronics,967.0
2024-02-10,Groceries,1825.0
2024-02-10,Fashion,933.0
2024-02-10,Home & Kitchen,554.0
2024-02-11,Electronics,1029.0
2024-02-11,Groceries,1733.0
2024-02-11,Fashion,897.0
2024-02-11,Home & Kitchen,512.0
2024-02-12,Electronics,840.0
2024-02-12,Groceries,1417.0
2024-02-12,Fashion,759.0
2024-02-12,Home & Kitchen,495.0
2024-02-13,Electronics,822.0
2024-02-13,Groceries,1438.0
2024-02-13,Fashion,645.0
2024-02-13,Home & Kitchen,428.0
2024-02-14,Electronics,889.0
2024-02-14,Groceries,1461.0
2024-02-14,Fashion,784.0
2024-02-14,Home & Kitchen,415.0
2024-02-15,Electronics,883.0
2024-02-15,Groceries,1520.0
2024-02-15,Fashion,609.0
2024-02-15,Home & Kitchen,557.0
2024-02-16,Electronics,852.0
2024-02-16,Groceries,1502.0
2024-02-16,Fashion,683.0
2024-02-16,Home & Kitchen,532.0
2024-02-17,Electronics,924.0
2024-02-17,Groceries,1876.0
2024-02-17,Fashion,742.0
2024-02-17,Home & Kitchen,672.0
2024-02-18,Electronics,1001.0
2024-02-18,Groceries,1819.0
2024-02-18,Fashion,897.0
2024-02-18,Home & Kitchen,567.0
2024-02-19,Electronics,845.0
2024-02-19,Groceries,1589.0
2024-02-19,Fashion,636.0
2024-02-19,Home & Kitchen,552.0
2024-02-20,Electronics,875.0
2024-02-20,Groceries,1592.0
2024-02-20,Fashion,780.0
2024-02-20,Home & Kitchen,472.0
2024-02-21,Electronics,842.0
2024-02-21,Groceries,1448.0
2024-02-21,Fashion,720.0
2024-02-21,Home & Kitchen,487.0
2024-02-22,Electronics,895.0
2024-02-22,Groceries,1539.0
2024-02-22,Fashion,786.0
2024-02-22,Home & Kitchen,436.0
2024-02-23,Electronics,760.0
2024-02-23,Groceries,1570.0
2024-02-23,Fashion,723.0
2024-02-23,Home & Kitchen,597.0
2024-02-24,Electronics,898.0
2024-02-24,Groceries,1883.0
2024-02-24,Fashion,802.0
2024-02-24,Home & Kitchen,545.0
2024-02-25,Electronics,947.0
2024-02-25,Groceries,1710.0
2024-02-25,Fashion,801.0
2024-02-25,Home & Kitchen,576.0
2024-02-26,Electronics,852.0
2024-02-26,Groceries,1598.0
2024-02-26,Fashion,651.0
2024-02-26,Home & Kitchen,403.0
2024-02-27,Electronics,758.0
2024-02-27,Groceries,1471.0
2024-02-27,Fashion,747.0
2024-02-27,Home & Kitchen,492.0
2024-02-28,Electronics,762.0
2024-02-28,Groceries,1453.0
2024-02-28,Fashion,716.0
2024-02-28,Home & Kitchen,509.0
2024-02-29,Electronics,773.0
2024-02-29,Groceries,1506.0
2024-02-29,Fashion,656.0
2024-02-29,Home & Kitchen,568.0
2024-03-01,Electronics,702.0
2024-03-01,Groceries,1519.0
2024-03-01,Fashion,605.0
2024-03-01,Home & Kitchen,404.0
2024-03-02,Electronics,864.0
2024-03-02,Groceries,1753.0
2024-03-02,Fashion,786.0
2024-03-02,Home & Kitchen,676.0
2024-03-03,Electronics,868.0
2024-03-03,Groceries,1798.0
2024-03-03,Fashion,759.0
2024-03-03,Home & Kitchen,621.0
2024-03-04,Electronics,760.0
2024-03-04,Groceries,1522.0
2024-03-04,Fashion,762.0
2024-03-04,Home & Kitchen,577.0
2024-03-05,Electronics,781.0
2024-03-05,Groceries,1461.0
2024-03-05,Fashion,744.0
2024-03-05,Home & Kitchen,402.0
2024-03-06,Electronics,859.0
2024-03-06,Groceries,1412.0
2024-03-06,Fashion,719.0
2024-03-06,Home & Kitchen,524.0
2024-03-07,Electronics,788.0
2024-03-07,Groceries,1472.0
2024-03-07,Fashion,667.0
2024-03-07,Home & Kitchen,541.0
2024-03-08,Electronics,800.0
2024-03-08,Groceries,1497.0
2024-03-08,Fashion,610.0
2024-03-08,Home & Kitchen,504.0
2024-03-09,Electronics,1043.0
2024-03-09,Groceries,1766.0
2024-03-09,Fashion,862.0
2024-03-09,Home & Kitchen,528.0
2024-03-10,Electronics,996.0
2024-03-10,Groceries,1894.0
2024-03-10,Fashion,892.0
2024-03-10,Home & Kitchen,575.0
2024-03-11,Electronics,869.0
2024-03-11,Groceries,1408.0
2024-03-11,Fashion,639.0
2024-03-11,Home & Kitchen,424.0
2024-03-12,Electronics,704.0
2024-03-12,Groceries,1538.0
2024-03-12,Fashion,786.0
2024-03-12,Home & Kitchen,523.0
2024-03-13,Electronics,737.0
2024-03-13,Groceries,1471.0
2024-03-13,Fashion,732.0
2024-03-13,Home & Kitchen,575.0
2024-03-14,Electronics,789.0
2024-03-14,Groceries,1545.0
2024-03-14,Fashion,797.0
2024-03-14,Home & Kitchen,436.0
2024-03-15,Electronics,759.0
2024-03-15,Groceries,1575.0
2024-03-15,Fashion,627.0
2024-03-15,Home & Kitchen,596.0
2024-03-16,Electronics,940.0
2024-03-16,Groceries,1813.0
2024-03-16,Fashion,779.0
2024-03-16,Home & Kitchen,544.0
2024-03-17,Electronics,921.0
2024-03-17,Groceries,1792.0
2024-03-17,Fashion,854.0
2024-03-17,Home & Kitchen,685.0
2024-03-18,Electronics,766.0
2024-03-18,Groceries,1455.0
2024-03-18,Fashion,639.0
2024-03-18,Home & Kitchen,497.0
2024-03-19,Electronics,739.0
2024-03-19,Groceries,1490.0
2024-03-19,Fashion,632.0
2024-03-19,Home & Kitchen,405.0
2024-03-20,Electronics,846.0
2024-03-20,Groceries,1479.0
2024-03-20,Fashion,767.0
2024-03-20,Home & Kitchen,491.0
2024-03-21,Electronics,796.0
2024-03-21,Groceries,1458.0
2024-03-21,Fashion,658.0
2024-03-21,Home & Kitchen,447.0
2024-03-22,Electronics,868.0
2024-03-22,Groceries,1412.0
2024-03-22,Fashion,706.0
2024-03-22,Home & Kitchen,444.0
2024-03-23,Electronics,948.0
2024-03-23,Groceries,1880.0
2024-03-23,Fashion,909.0
2024-03-23,Home & Kitchen,599.0
2024-03-24,Electronics,1050.0
2024-03-24,Groceries,1854.0
2024-03-24,Fashion,905.0
2024-03-24,Home & Kitchen,687.0
2024-03-25,Electronics,706.0
2024-03-25,Groceries,1532.0
2024-03-25,Fashion,644.0
2024-03-25,Home & Kitchen,457.0
2024-03-26,Electronics,730.0
2024-03-26,Groceries,1422.0
2024-03-26,Fashion,769.0
2024-03-26,Home & Kitchen,537.0
2024-03-27,Electronics,859.0
2024-03-27,Groceries,1506.0
2024-03-27,Fashion,780.0
2024-03-27,Home & Kitchen,557.0
2024-03-28,Electronics,738.0
2024-03-28,Groceries,1558.0
2024-03-28,Fashion,681.0
2024-03-28,Home & Kitchen,499.0
2024-03-29,Electronics,701.0
2024-03-29,Groceries,1476.0
2024-03-29,Fashion,611.0
2024-03-29,Home & Kitchen,438.0
2024-03-30,Electronics,1053.0
2024-03-30,Groceries,1712.0
2024-03-30,Fashion,785.0
2024-03-30,Home & Kitchen,654.0
2024-03-31,Electronics,972.0
2024-03-31,Groceries,1716.0
2024-03-31,Fashion,843.0
2024-03-31,Home & Kitchen,597.0
2024-04-01,Electronics,887.0
2024-04-01,Groceries,1591.0
2024-04-01,Fashion,687.0
2024-04-01,Home & Kitchen,508.0
2024-04-02,Electronics,862.0
2024-04-02,Groceries,1469.0
2024-04-02,Fashion,757.0
2024-04-02,Home & Kitchen,598.0
2024-04-03,Electronics,773.0
2024-04-03,Groceries,1462.0
2024-04-03,Fashion,755.0
2024-04-03,Home & Kitchen,459.0
2024-04-04,Electronics,778.0
2024-04-04,Groceries,1436.0
2024-04-04,Fashion,621.0
2024-04-04,Home & Kitchen,595.0
2024-04-05,Electronics,847.0
2024-04-05,Groceries,1495.0
2024-04-05,Fashion,667.0
2024-04-05,Home & Kitchen,591.0
2024-04-06,Electronics,876.0
2024-04-06,Groceries,1711.0
2024-04-06,Fashion,889.0
2024-04-06,Home & Kitchen,644.0
2024-04-07,Electronics,997.0
2024-04-07,Groceries,1817.0
2024-04-07,Fashion,932.0
2024-04-07,Home & Kitchen,521.0
2024-04-08,Electronics,819.0
2024-04-08,Groceries,1449.0
2024-04-08,Fashion,613.0
2024-04-08,Home & Kitchen,591.0
2024-04-09,Electronics,874.0
2024-04-09,Groceries,1428.0
2024-04-09,Fashion,763.0
2024-04-09,Home & Kitchen,579.0
2024-04-10,Electronics,824.0
2024-04-10,Groceries,1406.0
2024-04-10,Fashion,628.0
2024-04-10,Home & Kitchen,538.0
2024-04-11,Electronics,732.0
2024-04-11,Groceries,1533.0
2024-04-11,Fashion,710.0
2024-04-11,Home & Kitchen,478.0
2024-04-12,Electronics,859.0
2024-04-12,Groceries,1578.0
2024-04-12,Fashion,657.0
2024-04-12,Home & Kitchen,425.0
2024-04-13,Electronics,1033.0
2024-04-13,Groceries,1728.0
2024-04-13,Fashion,743.0
2024-04-13,Home & Kitchen,598.0
2024-04-14,Electronics,1000.0
2024-04-14,Groceries,1738.0
2024-04-14,Fashion,754.0
2024-04-14,Home & Kitchen,618.0
2024-04-15,Electronics,728.0
2024-04-15,Groceries,1556.0
2024-04-15,Fashion,674.0
2024-04-15,Home & Kitchen,515.0
2024-04-16,Electronics,731.0
2024-04-16,Groceries,1529.0
2024-04-16,Fashion,774.0
2024-04-16,Home & Kitchen,483.0
2024-04-17,Electronics,721.0
2024-04-17,Groceries,1426.0
2024-04-17,Fashion,794.0
2024-04-17,Home & Kitchen,480.0
2024-04-18,Electronics,825.0
2024-04-18,Groceries,1583.0
2024-04-18,Fashion,691.0
2024-04-18,Home & Kitchen,420.0
2024-04-19,Electronics,746.0
2024-04-19,Groceries,1500.0
2024-04-19,Fashion,786.0
2024-04-19,Home & Kitchen,483.0
2024-04-20,Electronics,865.0
2024-04-20,Groceries,1846.0
2024-04-20,Fashion,924.0
2024-04-20,Home & Kitchen,696.0
2024-04-21,Electronics,990.0
2024-04-21,Groceries,1700.0
2024-04-21,Fashion,797.0
2024-04-21,Home & Kitchen,623.0
2024-04-22,Electronics,865.0
2024-04-22,Groceries,1414.0
2024-04-22,Fashion,761.0
2024-04-22,Home & Kitchen,588.0
2024-04-23,Electronics,862.0
2024-04-23,Groceries,1463.0
2024-04-23,Fashion,624.0
2024-04-23,Home & Kitchen,423.0
2024-04-24,Electronics,711.0
2024-04-24,Groceries,1417.0
2024-04-24,Fashion,614.0
2024-04-24,Home & Kitchen,426.0
2024-04-25,Electronics,771.0
2024-04-25,Groceries,1459.0
2024-04-25,Fashion,773.0
2024-04-25,Home & Kitchen,544.0
2024-04-26,Electronics,792.0
2024-04-26,Groceries,1452.0
2024-04-26,Fashion,607.0
2024-04-26,Home & Kitchen,478.0
2024-04-27,Electronics,886.0
2024-04-27,Groceries,1873.0
2024-04-27,Fashion,789.0
2024-04-27,Home & Kitchen,698.0
2024-04-28,Electronics,990.0
2024-04-28,Groceries,1792.0
2024-04-28,Fashion,931.0
2024-04-28,Home & Kitchen,671.0
2024-04-29,Electronics,880.0
2024-04-29,Groceries,1423.0
2024-04-29,Fashion,659.0
2024-04-29,Home & Kitchen,521.0
2024-04-30,Electronics,830.0
2024-04-30,Groceries,1547.0
2024-04-30,Fashion,645.0
2024-04-30,Home & Kitchen,414.0
2024-05-01,Electronics,852.0
2024-05-01,Groceries,1598.0
2024-05-01,Fashion,616.0
2024-05-01,Home & Kitchen,525.0
2024-05-02,Electronics,783.0
2024-05-02,Groceries,1408.0
2024-05-02,Fashion,765.0
2024-05-02,Home & Kitchen,575.0
2024-05-03,Electronics,887.0
2024-05-03,Groceries,1462.0
2024-05-03,Fashion,716.0
2024-05-03,Home & Kitchen,529.0
2024-05-04,Electronics,947.0
2024-05-04,Groceries,1771.0
2024-05-04,Fashion,878.0
2024-05-04,Home & Kitchen,563.0
2024-05-05,Electronics,931.0
2024-05-05,Groceries,1720.0
2024-05-05,Fashion,757.0
2024-05-05,Home & Kitchen,563.0
2024-05-06,Electronics,781.0
2024-05-06,Groceries,1509.0
2024-05-06,Fashion,694.0
2024-05-06,Home & Kitchen,565.0
2024-05-07,Electronics,731.0
2024-05-07,Groceries,1410.0
2024-05-07,Fashion,644.0
2024-05-07,Home & Kitchen,432.0
2024-05-08,Electronics,801.0
2024-05-08,Groceries,1568.0
2024-05-08,Fashion,735.0
2024-05-08,Home & Kitchen,410.0
2024-05-09,Electronics,878.0
2024-05-09,Groceries,1487.0
2024-05-09,Fashion,640.0
2024-05-09,Home & Kitchen,544.0
2024-05-10,Electronics,775.0
2024-05-10,Groceries,1520.0
2024-05-10,Fashion,645.0
2024-05-10,Home & Kitchen,559.0
2024-05-11,Electronics,939.0
2024-05-11,Groceries,1753.0
2024-05-11,Fashion,825.0
2024-05-11,Home & Kitchen,591.0
2024-05-12,Electronics,1007.0
2024-05-12,Groceries,1860.0
2024-05-12,Fashion,907.0
2024-05-12,Home & Kitchen,659.0
2024-05-13,Electronics,796.0
2024-05-13,Groceries,1401.0
2024-05-13,Fashion,632.0
2024-05-13,Home & Kitchen,557.0
2024-05-14,Electronics,860.0
2024-05-14,Groceries,1476.0
2024-05-14,Fashion,715.0
2024-05-14,Home & Kitchen,553.0
2024-05-15,Electronics,849.0
2024-05-15,Groceries,1502.0
2024-05-15,Fashion,793.0
2024-05-15,Home & Kitchen,565.0
2024-05-16,Electronics,802.0
2024-05-16,Groceries,1489.0
2024-05-16,Fashion,773.0
2024-05-16,Home & Kitchen,521.0
2024-05-17,Electronics,842.0
2024-05-17,Groceries,1505.0
2024-05-17,Fashion,718.0
2024-05-17,Home & Kitchen,571.0
2024-05-18,Electronics,908.0
2024-05-18,Groceries,1803.0
2024-05-18,Fashion,800.0
2024-05-18,Home & Kitchen,694.0
2024-05-19,Electronics,982.0
2024-05-19,Groceries,1833.0
2024-05-19,Fashion,748.0
2024-05-19,Home & Kitchen,505.0
2024-05-20,Electronics,772.0
2024-05-20,Groceries,1502.0
2024-05-20,Fashion,759.0
2024-05-20,Home & Kitchen,440.0
2024-05-21,Electronics,813.0
2024-05-21,Groceries,1407.0
2024-05-21,Fashion,671.0
2024-05-21,Home & Kitchen,577.0
2024-05-22,Electronics,791.0
2024-05-22,Groceries,1461.0
2024-05-22,Fashion,683.0
2024-05-22,Home & Kitchen,461.0
2024-05-23,Electronics,810.0
2024-05-23,Groceries,1526.0
2024-05-23,Fashion,606.0
2024-05-23,Home & Kitchen,483.0
2024-05-24,Electronics,831.0
2024-05-24,Groceries,1533.0
2024-05-24,Fashion,657.0
2024-05-24,Home & Kitchen,421.0
2024-05-25,Electronics,1013.0
2024-05-25,Groceries,1826.0
2024-05-25,Fashion,742.0
2024-05-25,Home & Kitchen,626.0
2024-05-26,Electronics,900.0
2024-05-26,Groceries,1887.0
2024-05-26,Fashion,845.0
2024-05-26,Home & Kitchen,513.0
2024-05-27,Electronics,711.0
2024-05-27,Groceries,1486.0
2024-05-27,Fashion,611.0
2024-05-27,Home & Kitchen,540.0
2024-05-28,Electronics,724.0
2024-05-28,Groceries,1444.0
2024-05-28,Fashion,721.0
2024-05-28,Home & Kitchen,546.0
2024-05-29,Electronics,754.0
2024-05-29,Groceries,1499.0
2024-05-29,Fashion,772.0
2024-05-29,Home & Kitchen,535.0
2024-05-30,Electronics,818.0
2024-05-30,Groceries,1452.0
2024-05-30,Fashion,782.0
2024-05-30,Home & Kitchen,431.0
2024-05-31,Electronics,750.0
2024-05-31,Groceries,1443.0
2024-05-31,Fashion,681.0
2024-05-31,Home & Kitchen,597.0
2024-06-01,Electronics,1005.0
2024-06-01,Groceries,1849.0
2024-06-01,Fashion,776.0
2024-06-01,Home & Kitchen,595.0
2024-06-02,Electronics,915.0
2024-06-02,Groceries,1804.0
2024-06-02,Fashion,798.0
2024-06-02,Home & Kitchen,630.0
2024-06-03,Electronics,855.0
2024-06-03,Groceries,1434.0
2024-06-03,Fashion,788.0
2024-06-03,Home & Kitchen,492.0
2024-06-04,Electronics,881.0
2024-06-04,Groceries,1590.0
2024-06-04,Fashion,696.0
2024-06-04,Home & Kitchen,534.0
2024-06-05,Electronics,775.0
2024-06-05,Groceries,1448.0
2024-06-05,Fashion,693.0
2024-06-05,Home & Kitchen,558.0
2024-06-06,Electronics,885.0
2024-06-06,Groceries,1588.0
2024-06-06,Fashion,623.0
2024-06-06,Home & Kitchen,547.0
2024-06-07,Electronics,736.0
2024-06-07,Groceries,1403.0
2024-06-07,Fashion,707.0
2024-06-07,Home & Kitchen,525.0
2024-06-08,Electronics,879.0
2024-06-08,Groceries,1887.0
2024-06-08,Fashion,891.0
2024-06-08,Home & Kitchen,549.0
2024-06-09,Electronics,1036.0
2024-06-09,Groceries,1878.0
2024-06-09,Fashion,835.0
2024-06-09,Home & Kitchen,604.0
2024-06-10,Electronics,863.0
2024-06-10,Groceries,1516.0
2024-06-10,Fashion,697.0
2024-06-10,Home & Kitchen,465.0
2024-06-11,Electronics,778.0
2024-06-11,Groceries,1561.0
2024-06-11,Fashion,763.0
2024-06-11,Home & Kitchen,405.0
2024-06-12,Electronics,738.0
2024-06-12,Groceries,1569.0
2024-06-12,Fashion,714.0
2024-06-12,Home & Kitchen,585.0
2024-06-13,Electronics,824.0
2024-06-13,Groceries,1411.0
2024-06-13,Fashion,730.0
2024-06-13,Home & Kitchen,417.0
2024-06-14,Electronics,739.0
2024-06-14,Groceries,1420.0
2024-06-14,Fashion,742.0
2024-06-14,Home & Kitchen,498.0
2024-06-15,Electronics,885.0
2024-06-15,Groceries,1707.0
2024-06-15,Fashion,839.0
2024-06-15,Home & Kitchen,586.0
2024-06-16,Electronics,901.0
2024-06-16,Groceries,1871.0
2024-06-16,Fashion,753.0
2024-06-16,Home & Kitchen,577.0
2024-06-17,Electronics,701.0
2024-06-17,Groceries,1518.0
2024-06-17,Fashion,636.0
2024-06-17,Home & Kitchen,468.0
2024-06-18,Electronics,865.0
2024-06-18,Groceries,1440.0
2024-06-18,Fashion,661.0
2024-06-18,Home & Kitchen,459.0
2024-06-19,Electronics,824.0
2024-06-19,Groceries,1510.0
2024-06-19,Fashion,613.0
2024-06-19,Home & Kitchen,483.0
2024-06-20,Electronics,829.0
2024-06-20,Groceries,1469.0
2024-06-20,Fashion,744.0
2024-06-20,Home & Kitchen,522.0
2024-06-21,Electronics,788.0
2024-06-21,Groceries,1427.0
2024-06-21,Fashion,665.0
2024-06-21,Home & Kitchen,562.0
2024-06-22,Electronics,864.0
2024-06-22,Groceries,1892.0
2024-06-22,Fashion,907.0
2024-06-22,Home & Kitchen,683.0
2024-06-23,Electronics,1023.0
2024-06-23,Groceries,1744.0
2024-06-23,Fashion,890.0
2024-06-23,Home & Kitchen,546.0
2024-06-24,Electronics,730.0
2024-06-24,Groceries,1538.0
2024-06-24,Fashion,609.0
2024-06-24,Home & Kitchen,594.0
2024-06-25,Electronics,817.0
2024-06-25,Groceries,1413.0
2024-06-25,Fashion,679.0
2024-06-25,Home & Kitchen,492.0
2024-06-26,Electronics,709.0
2024-06-26,Groceries,1475.0
2024-06-26,Fashion,693.0
2024-06-26,Home & Kitchen,504.0
2024-06-27,Electronics,700.0
2024-06-27,Groceries,1532.0
2024-06-27,Fashion,619.0
2024-06-27,Home & Kitchen,407.0
2024-06-28,Electronics,870.0
2024-06-28,Groceries,1400.0
2024-06-28,Fashion,656.0
2024-06-28,Home & Kitchen,463.0
2024-06-29,Electronics,977.0
2024-06-29,Groceries,1727.0
2024-06-29,Fashion,860.0
2024-06-29,Home & Kitchen,606.0
2024-06-30,Electronics,1024.0
2024-06-30,Groceries,1874.0
2024-06-30,Fashion,904.0
2024-06-30,Home & Kitchen,548.0
2024-07-01,Electronics,819.0
2024-07-01,Groceries,1443.0
2024-07-01,Fashion,655.0
2024-07-01,Home & Kitchen,555.0
2024-07-02,Electronics,810.0
2024-07-02,Groceries,1533.0
2024-07-02,Fashion,707.0
2024-07-02,Home & Kitchen,588.0
2024-07-03,Electronics,847.0
2024-07-03,Groceries,1513.0
2024-07-03,Fashion,677.0
2024-07-03,Home & Kitchen,529.0
2024-07-04,Electronics,736.0
2024-07-04,Groceries,1419.0
2024-07-04,Fashion,625.0
2024-07-04,Home & Kitchen,428.0
2024-07-05,Electronics,700.0
2024-07-05,Groceries,1518.0
2024-07-05,Fashion,634.0
2024-07-05,Home & Kitchen,597.0
2024-07-06,Electronics,918.0
2024-07-06,Groceries,1768.0
2024-07-06,Fashion,900.0
2024-07-06,Home & Kitchen,678.0
2024-07-07,Electronics,871.0
2024-07-07,Groceries,1719.0
2024-07-07,Fashion,920.0
2024-07-07,Home & Kitchen,542.0
2024-07-08,Electronics,825.0
2024-07-08,Groceries,1449.0
2024-07-08,Fashion,628.0
2024-07-08,Home & Kitchen,584.0
2024-07-09,Electronics,738.0
2024-07-09,Groceries,1583.0
2024-07-09,Fashion,770.0
2024-07-09,Home & Kitchen,577.0
2024-07-10,Electronics,850.0
2024-07-10,Groceries,1571.0
2024-07-10,Fashion,637.0
2024-07-10,Home & Kitchen,483.0
2024-07-11,Electronics,850.0
2024-07-11,Groceries,1527.0
2024-07-11,Fashion,725.0
2024-07-11,Home & Kitchen,444.0
2024-07-12,Electronics,751.0
2024-07-12,Groceries,1479.0
2024-07-12,Fashion,777.0
2024-07-12,Home & Kitchen,523.0
2024-07-13,Electronics,978.0
2024-07-13,Groceries,1707.0
2024-07-13,Fashion,824.0
2024-07-13,Home & Kitchen,628.0
2024-07-14,Electronics,867.0
2024-07-14,Groceries,1856.0
2024-07-14,Fashion,835.0
2024-07-14,Home & Kitchen,601.0
2024-07-15,Electronics,704.0
2024-07-15,Groceries,1485.0
2024-07-15,Fashion,774.0
2024-07-15,Home & Kitchen,433.0
2024-07-16,Electronics,892.0
2024-07-16,Groceries,1454.0
2024-07-16,Fashion,718.0
2024-07-16,Home & Kitchen,570.0
2024-07-17,Electronics,857.0
2024-07-17,Groceries,1513.0
2024-07-17,Fashion,744.0
2024-07-17,Home & Kitchen,425.0
2024-07-18,Electronics,835.0
2024-07-18,Groceries,1446.0
2024-07-18,Fashion,712.0
2024-07-18,Home & Kitchen,475.0
2024-07-19,Electronics,771.0
2024-07-19,Groceries,1488.0
2024-07-19,Fashion,645.0
2024-07-19,Home & Kitchen,595.0
2024-07-20,Electronics,892.0
2024-07-20,Groceries,1700.0
2024-07-20,Fashion,886.0
2024-07-20,Home & Kitchen,530.0
2024-07-21,Electronics,1001.0
2024-07-21,Groceries,1752.0
2024-07-21,Fashion,787.0
2024-07-21,Home & Kitchen,568.0
2024-07-22,Electronics,804.0
2024-07-22,Groceries,1489.0
2024-07-22,Fashion,789.0
2024-07-22,Home & Kitchen,593.0
2024-07-23,Electronics,891.0
2024-07-23,Groceries,1597.0
2024-07-23,Fashion,662.0
2024-07-23,Home & Kitchen,472.0
2024-07-24,Electronics,860.0
2024-07-24,Groceries,1568.0
2024-07-24,Fashion,688.0
2024-07-24,Home & Kitchen,575.0
2024-07-25,Electronics,712.0
2024-07-25,Groceries,1472.0
2024-07-25,Fashion,676.0
2024-07-25,Home & Kitchen,558.0
2024-07-26,Electronics,767.0
2024-07-26,Groceries,1497.0
2024-07-26,Fashion,724.0
2024-07-26,Home & Kitchen,501.0
2024-07-27,Electronics,991.0
2024-07-27,Groceries,1801.0
2024-07-27,Fashion,758.0
2024-07-27,Home & Kitchen,697.0
2024-07-28,Electronics,941.0
2024-07-28,Groceries,1840.0
2024-07-28,Fashion,762.0
2024-07-28,Home & Kitchen,582.0
2024-07-29,Electronics,808.0
2024-07-29,Groceries,1474.0
2024-07-29,Fashion,728.0
2024-07-29,Home & Kitchen,487.0
2024-07-30,Electronics,753.0
2024-07-30,Groceries,1598.0
2024-07-30,Fashion,688.0
2024-07-30,Home & Kitchen,542.0
2024-07-31,Electronics,764.0
2024-07-31,Groceries,1475.0
2024-07-31,Fashion,798.0
2024-07-31,Home & Kitchen,542.0
2024-08-01,Electronics,848.0
2024-08-01,Groceries,1546.0
2024-08-01,Fashion,659.0
2024-08-01,Home & Kitchen,492.0
2024-08-02,Electronics,860.0
2024-08-02,Groceries,1448.0
2024-08-02,Fashion,634.0
2024-08-02,Home & Kitchen,571.0
2024-08-03,Electronics,961.0
2024-08-03,Groceries,1710.0
2024-08-03,Fashion,838.0
2024-08-03,Home & Kitchen,699.0
2024-08-04,Electronics,969.0
2024-08-04,Groceries,1773.0
2024-08-04,Fashion,933.0
2024-08-04,Home & Kitchen,673.0
2024-08-05,Electronics,708.0
2024-08-05,Groceries,1402.0
2024-08-05,Fashion,684.0
2024-08-05,Home & Kitchen,425.0
2024-08-06,Electronics,771.0
2024-08-06,Groceries,1447.0
2024-08-06,Fashion,793.0
2024-08-06,Home & Kitchen,597.0
2024-08-07,Electronics,855.0
2024-08-07,Groceries,1516.0
2024-08-07,Fashion,753.0
2024-08-07,Home & Kitchen,552.0
2024-08-08,Electronics,711.0
2024-08-08,Groceries,1532.0
2024-08-08,Fashion,647.0
2024-08-08,Home & Kitchen,436.0
2024-08-09,Electronics,743.0
2024-08-09,Groceries,1414.0
2024-08-09,Fashion,642.0
2024-08-09,Home & Kitchen,575.0
2024-08-10,Electronics,946.0
2024-08-10,Groceries,1769.0
2024-08-10,Fashion,785.0
2024-08-10,Home & Kitchen,607.0
2024-08-11,Electronics,982.0
2024-08-11,Groceries,1870.0
2024-08-11,Fashion,760.0
2024-08-11,Home & Kitchen,650.0
2024-08-12,Electronics,806.0
2024-08-12,Groceries,1479.0
2024-08-12,Fashion,646.0
2024-08-12,Home & Kitchen,516.0
2024-08-13,Electronics,823.0
2024-08-13,Groceries,1542.0
2024-08-13,Fashion,624.0
2024-08-13,Home & Kitchen,435.0
2024-08-14,Electronics,750.0
2024-08-14,Groceries,1414.0
2024-08-14,Fashion,667.0
2024-08-14,Home & Kitchen,420.0
2024-08-15,Electronics,840.0
2024-08-15,Groceries,1418.0
2024-08-15,Fashion,633.0
2024-08-15,Home & Kitchen,477.0
2024-08-16,Electronics,824.0
2024-08-16,Groceries,1595.0
2024-08-16,Fashion,716.0
2024-08-16,Home & Kitchen,451.0
2024-08-17,Electronics,886.0
2024-08-17,Groceries,1856.0
2024-08-17,Fashion,895.0
2024-08-17,Home & Kitchen,534.0
2024-08-18,Electronics,995.0
2024-08-18,Groceries,1843.0
2024-08-18,Fashion,845.0
2024-08-18,Home & Kitchen,663.0
2024-08-19,Electronics,857.0
2024-08-19,Groceries,1545.0
2024-08-19,Fashion,601.0
2024-08-19,Home & Kitchen,576.0
2024-08-20,Electronics,776.0
2024-08-20,Groceries,1531.0
2024-08-20,Fashion,689.0
2024-08-20,Home & Kitchen,488.0
2024-08-21,Electronics,793.0
2024-08-21,Groceries,1406.0
2024-08-21,Fashion,694.0
2024-08-21,Home & Kitchen,507.0
2024-08-22,Electronics,773.0
2024-08-22,Groceries,1438.0
2024-08-22,Fashion,740.0
2024-08-22,Home & Kitchen,558.0
2024-08-23,Electronics,770.0
2024-08-23,Groceries,1590.0
2024-08-23,Fashion,655.0
2024-08-23,Home & Kitchen,569.0
2024-08-24,Electronics,1048.0
2024-08-24,Groceries,1741.0
2024-08-24,Fashion,923.0
2024-08-24,Home & Kitchen,535.0
2024-08-25,Electronics,943.0
2024-08-25,Groceries,1895.0
2024-08-25,Fashion,857.0
2024-08-25,Home & Kitchen,506.0
2024-08-26,Electronics,753.0
2024-08-26,Groceries,1528.0
2024-08-26,Fashion,771.0
2024-08-26,Home & Kitchen,519.0
2024-08-27,Electronics,872.0
2024-08-27,Groceries,1505.0
2024-08-27,Fashion,646.0
2024-08-27,Home & Kitchen,522.0
2024-08-28,Electronics,840.0
2024-08-28,Groceries,1518.0
2024-08-28,Fashion,749.0
2024-08-28,Home & Kitchen,517.0
2024-08-29,Electronics,720.0
2024-08-29,Groceries,1536.0
2024-08-29,Fashion,625.0
2024-08-29,Home & Kitchen,408.0
2024-08-30,Electronics,714.0
